,sample,timeSinceboot,ADC0,ADC1,ADC2
209,2.0,167267031.0,1.495312,0.668701,0.649365
210,1.0,167272049.0,1.519482,0.692871,0.672729
211,0.0,167282120.0,1.495312,0.665479,0.646143
212,17.0,167287151.0,1.487256,0.686426,0.668701
213,16.0,167292175.0,1.521899,0.692065,0.671924
214,15.0,167297194.0,1.539624,0.671118,0.651782
215,14.0,167302212.0,1.473559,0.680786,0.663867
216,13.0,167307230.0,1.513037,0.693677,0.674341
217,12.0,167312248.0,1.542041,0.684009,0.66145
218,11.0,167317266.0,1.495312,0.671924,0.653394
219,10.0,167322284.0,1.493701,0.692871,0.675952
220,9.0,167327302.0,1.520288,0.688037,0.671118
221,8.0,167332320.0,1.518677,0.667895,0.649365
222,7.0,167337338.0,1.487256,0.688037,0.671118
223,7.0,167342356.0,1.524316,0.69126,0.673535
224,6.0,167347374.0,1.533179,0.671118,0.653394
225,5.0,167352392.0,1.477588,0.680786,0.666284
226,3.0,167362428.0,1.533984,0.67998,0.662256
227,2.0,167367446.0,1.49209,0.671118,0.655811
228,1.0,167372464.0,1.50498,0.692065,0.674341
229,0.0,167377501.0,1.527539,0.683203,0.667895
230,18.0,167382531.0,1.507397,0.666284,0.647754
231,17.0,167387554.0,1.489673,0.688037,0.671118
232,16.0,167392572.0,1.519482,0.690454,0.671118
233,15.0,167397590.0,1.533179,0.670312,0.64856
234,14.0,167402608.0,1.472754,0.681592,0.662256
235,13.0,167407626.0,1.51626,0.69126,0.671118
236,12.0,167412644.0,1.53479,0.678369,0.656616
237,11.0,167417662.0,1.485644,0.671924,0.653394
238,9.0,167427699.0,1.521899,0.686426,0.667895
239,8.0,167432718.0,1.512231,0.666284,0.649365
240,7.0,167437736.0,1.485644,0.687231,0.672729
241,6.0,167447772.0,1.533984,0.66709,0.649365
242,5.0,167452790.0,1.468726,0.680786,0.666284
243,4.0,167457808.0,1.517065,0.69126,0.672729
244,3.0,167462826.0,1.536401,0.675146,0.657422
245,0.0,167477903.0,1.525928,0.686426,0.665479
246,18.0,167482938.0,1.508203,0.672729,0.646948
247,17.0,167487959.0,1.492895,0.692065,0.671118
248,16.0,167492977.0,1.525122,0.692871,0.669507
249,15.0,167497995.0,1.523511,0.671118,0.64856
250,14.0,167503013.0,1.477588,0.686426,0.66709
251,13.0,167508031.0,1.51626,0.692871,0.673535
252,12.0,167513049.0,1.535596,0.677563,0.656616
253,11.0,167518067.0,1.479199,0.675952,0.659033
254,10.0,167523085.0,1.509814,0.693677,0.674341
255,9.0,167528108.0,1.526733,0.68562,0.666284
256,6.0,167543166.0,1.519482,0.688843,0.670312
257,5.0,167548184.0,1.531567,0.667895,0.646948
258,4.0,167558220.0,1.511426,0.692871,0.670312
259,3.0,167563238.0,1.535596,0.677563,0.652588
260,2.0,167568256.0,1.484839,0.67998,0.657422
261,1.0,167573274.0,1.508203,0.694482,0.672729
262,0.0,167578311.0,1.529956,0.684009,0.663867
263,18.0,167583344.0,1.496924,0.671118,0.647754
264,17.0,167588368.0,1.498535,0.693677,0.671118
265,16.0,167593387.0,1.525122,0.69126,0.66709
266,15.0,167598405.0,1.520288,0.668701,0.645337
267,14.0,167603423.0,1.475977,0.687231,0.666284
268,13.0,167608441.0,1.520288,0.693677,0.671118
269,12.0,167613459.0,1.537207,0.675146,0.651782
270,11.0,167618477.0,1.474365,0.678369,0.657422
271,10.0,167623495.0,1.509009,0.692871,0.671118
272,9.0,167628515.0,1.536401,0.684814,0.662256
273,8.0,167633535.0,1.491284,0.668701,0.64856
274,7.0,167638553.0,1.500952,0.69126,0.670312
275,6.0,167643571.0,1.519482,0.689648,0.66709
276,5.0,167648589.0,1.514648,0.667895,0.646948
277,4.0,167653607.0,1.482422,0.686426,0.668701
278,3.0,167663643.0,1.541235,0.672729,0.651782
279,2.0,167668661.0,1.470337,0.679175,0.659839
280,0.0,167678716.0,1.52915,0.680786,0.660645
281,18.0,167683748.0,1.491284,0.668701,0.64856
282,17.0,167688768.0,1.500147,0.69126,0.671118
283,16.0,167693786.0,1.525122,0.688037,0.668701
284,15.0,167698804.0,1.51626,0.66709,0.64856
285,14.0,167703822.0,1.474365,0.686426,0.670312
286,13.0,167708840.0,1.523511,0.69126,0.672729
287,12.0,167713858.0,1.547681,0.671924,0.652588
288,11.0,167718876.0,1.467114,0.679175,0.663061
289,9.0,167728913.0,1.537207,0.680786,0.659033
290,8.0,167733931.0,1.49209,0.670312,0.64856
291,7.0,167738949.0,1.498535,0.690454,0.670312
292,6.0,167743967.0,1.524316,0.687231,0.667895
293,5.0,167748985.0,1.511426,0.66709,0.646948
294,4.0,167754003.0,1.482422,0.686426,0.668701
295,3.0,167759021.0,1.527539,0.690454,0.668701
296,2.0,167764039.0,1.52915,0.670312,0.646948
297,0.0,167779114.0,1.542847,0.676758,0.655811
298,18.0,167784146.0,1.487256,0.671924,0.651782
299,17.0,167789168.0,1.499341,0.692065,0.671118
300,16.0,167794186.0,1.527539,0.688037,0.66709
301,15.0,167799204.0,1.512231,0.667895,0.647754
302,13.0,167809240.0,1.523511,0.690454,0.671118
303,12.0,167814258.0,1.538818,0.668701,0.650977
304,11.0,167819276.0,1.466309,0.679175,0.666284
305,10.0,167824305.0,1.514648,0.689648,0.674341
306,9.0,167829326.0,1.538013,0.674341,0.660645
307,5.0,167849398.0,1.513037,0.663867,0.650977
308,3.0,167859434.0,1.521899,0.68562,0.671924
309,2.0,167864452.0,1.533179,0.665479,0.650977
310,1.0,167869470.0,1.473559,0.679175,0.66709
311,1.0,167874489.0,1.515454,0.688037,0.673535
312,0.0,167879527.0,1.542847,0.671118,0.655811
313,17.0,167884556.0,1.480005,0.670312,0.656616
314,17.0,167889577.0,1.503369,0.688037,0.674341
315,16.0,167894595.0,1.529956,0.683203,0.667895
316,15.0,167899613.0,1.506592,0.664673,0.649365
317,14.0,167904631.0,1.488867,0.684814,0.671118
318,13.0,167909649.0,1.525122,0.686426,0.670312
319,12.0,167914667.0,1.532373,0.666284,0.647754
320,10.0,167924703.0,1.51626,0.687231,0.670312
321,9.0,167929721.0,1.543652,0.671924,0.652588
322,8.0,167934739.0,1.479199,0.670312,0.654199
323,7.0,167939757.0,1.505786,0.688037,0.671118
324,4.0,167954811.0,1.492895,0.683203,0.668701
325,2.0,167964847.0,1.525122,0.662256,0.646948
326,1.0,167969865.0,1.474365,0.678369,0.66709
327,0.0,167974901.0,1.51626,0.68562,0.673535
328,18.0,167979938.0,1.541235,0.668701,0.653394
329,17.0,167984960.0,1.475977,0.671118,0.659033
330,17.0,167989978.0,1.51062,0.687231,0.671924
331,16.0,167994996.0,1.527539,0.67998,0.664673
332,15.0,168000014.0,1.501758,0.663867,0.64856
333,14.0,168005032.0,1.496924,0.684814,0.670312
334,13.0,168010050.0,1.523511,0.683203,0.66709
335,12.0,168015068.0,1.519482,0.66145,0.646948
336,10.0,168025108.0,1.51626,0.686426,0.671118
337,9.0,168030126.0,1.542041,0.670312,0.651782
338,8.0,168035144.0,1.475977,0.672729,0.658228
339,7.0,168040162.0,1.51062,0.688037,0.670312
340,6.0,168045180.0,1.527539,0.679175,0.66145
341,4.0,168055216.0,1.497729,0.686426,0.667895
342,3.0,168060234.0,1.524316,0.686426,0.666284
343,2.0,168065252.0,1.518677,0.665479,0.645337
344,1.0,168070270.0,1.475977,0.684009,0.666284
345,0.0,168075309.0,1.526733,0.696899,0.678369
346,18.0,168080349.0,1.535596,0.667895,0.64856
347,17.0,168085372.0,1.471143,0.676758,0.659839
348,16.0,168090390.0,1.509814,0.69126,0.671924
349,15.0,168095409.0,1.52915,0.680786,0.66145
350,15.0,168100427.0,1.498535,0.668701,0.650977
351,14.0,168105445.0,1.496924,0.690454,0.672729
352,11.0,168120499.0,1.485644,0.687231,0.670312
353,10.0,168125517.0,1.517871,0.690454,0.671924
354,9.0,168130535.0,1.538818,0.668701,0.651782
355,8.0,168135553.0,1.474365,0.676758,0.663867
356,7.0,168140571.0,1.511426,0.689648,0.674341
357,6.0,168145589.0,1.538013,0.677563,0.66145
358,5.0,168150607.0,1.488867,0.666284,0.651782
359,4.0,168155625.0,1.500147,0.687231,0.671924
360,3.0,168160643.0,1.525122,0.684814,0.66709
361,2.0,168165661.0,1.51062,0.662256,0.646143
362,1.0,168170679.0,1.48645,0.683203,0.66709
363,0.0,168175722.0,1.511426,0.675146,0.659033
364,18.0,168180761.0,1.532373,0.665479,0.646143
365,17.0,168185783.0,1.469531,0.677563,0.66145
366,16.0,168190801.0,1.513843,0.688037,0.671924
367,15.0,168195819.0,1.538818,0.675952,0.659033
368,14.0,168200837.0,1.49209,0.666284,0.652588
369,14.0,168205855.0,1.500147,0.68562,0.672729
370,13.0,168210873.0,1.525122,0.681592,0.66709
371,12.0,168215891.0,1.51062,0.66145,0.647754
372,11.0,168220909.0,1.49209,0.683203,0.668701
373,10.0,168225932.0,1.517871,0.684009,0.668701
374,9.0,168230955.0,1.536401,0.664673,0.647754
375,8.0,168235973.0,1.472754,0.675146,0.663867
376,7.0,168240991.0,1.513037,0.686426,0.672729
377,5.0,168251027.0,1.483227,0.666284,0.655811
378,4.0,168256045.0,1.50498,0.684814,0.674341
379,3.0,168261063.0,1.525928,0.680786,0.667895
380,2.0,168266081.0,1.502563,0.66145,0.649365
381,1.0,168271099.0,1.483227,0.683203,0.671924
382,18.0,168281171.0,1.532373,0.664673,0.647754
383,17.0,168286193.0,1.475171,0.680786,0.666284
384,16.0,168291210.0,1.514648,0.689648,0.672729
385,15.0,168296228.0,1.54043,0.675146,0.657422
386,14.0,168301246.0,1.472754,0.671924,0.657422
387,13.0,168306264.0,1.506592,0.690454,0.675146
388,12.0,168316300.0,1.509009,0.665479,0.650977
389,11.0,168321318.0,1.490479,0.688037,0.671118
390,7.0,168341392.0,1.51626,0.693677,0.673535
391,6.0,168346410.0,1.536401,0.678369,0.657422
392,5.0,168351428.0,1.478394,0.677563,0.658228
393,4.0,168356446.0,1.509814,0.694482,0.673535
394,2.0,168366482.0,1.495312,0.670312,0.649365
395,1.0,168371500.0,1.497729,0.692065,0.671118
396,18.0,168381572.0,1.525928,0.670312,0.646948
397,17.0,168386596.0,1.477588,0.688843,0.666284
398,16.0,168391616.0,1.521094,0.695288,0.670312
399,15.0,168396634.0,1.538818,0.679175,0.651782
400,14.0,168401652.0,1.472754,0.67998,0.655005
401,13.0,168406670.0,1.508203,0.696094,0.671118
402,12.0,168411688.0,1.52915,0.688037,0.663867
403,11.0,168416706.0,1.50498,0.671924,0.649365
404,10.0,168421724.0,1.495312,0.693677,0.671924
405,10.0,168426742.0,1.519482,0.692065,0.670312
406,9.0,168431761.0,1.521094,0.671118,0.650171
407,8.0,168436779.0,1.483227,0.689648,0.667895
408,6.0,168446815.0,1.542041,0.678369,0.653394
409,5.0,168451833.0,1.472754,0.680786,0.659033
410,4.0,168456851.0,1.51062,0.694482,0.672729
411,3.0,168461869.0,1.530762,0.687231,0.663867
412,2.0,168466887.0,1.495312,0.671924,0.649365
413,1.0,168471905.0,1.498535,0.693677,0.670312
414,0.0,168476942.0,1.522705,0.690454,0.66709
415,18.0,168481974.0,1.517065,0.670312,0.647754
416,17.0,168486995.0,1.475977,0.689648,0.668701
417,16.0,168492014.0,1.517065,0.694482,0.671924
418,15.0,168497032.0,1.54043,0.676758,0.653394
419,14.0,168502050.0,1.473559,0.683203,0.66145
420,11.0,168517104.0,1.490479,0.672729,0.651782
421,10.0,168522122.0,1.500952,0.693677,0.671924
422,9.0,168527140.0,1.525928,0.692065,0.668701
423,9.0,168532159.0,1.512231,0.671118,0.649365
424,6.0,168547213.0,1.538013,0.674341,0.650171
425,0.0,168577342.0,1.524316,0.69126,0.667895
426,18.0,168582374.0,1.506592,0.660645,0.638892
427,17.0,168587398.0,1.48645,0.692065,0.671118
428,16.0,168592416.0,1.517065,0.694482,0.671924
429,15.0,168597434.0,1.53479,0.675146,0.652588
430,14.0,168602452.0,1.469531,0.683203,0.664673
431,13.0,168607470.0,1.520288,0.696094,0.674341
432,12.0,168612488.0,1.538013,0.684814,0.66145
433,11.0,168617506.0,1.488867,0.675146,0.655005
434,10.0,168622524.0,1.491284,0.694482,0.676758
435,9.0,168627542.0,1.52915,0.69126,0.671924
436,8.0,168632561.0,1.515454,0.671118,0.651782
437,7.0,168642597.0,1.521094,0.693677,0.673535
438,6.0,168647615.0,1.532373,0.673535,0.654199
439,5.0,168652633.0,1.475977,0.68562,0.669507
440,3.0,168662669.0,1.54043,0.683203,0.665479
441,2.0,168667687.0,1.48645,0.676758,0.660645
442,1.0,168672705.0,1.502563,0.695288,0.679175
443,0.0,168677743.0,1.525122,0.689648,0.671118
444,18.0,168682775.0,1.509814,0.670312,0.654199
445,17.0,168687800.0,1.487256,0.69126,0.677563
446,16.0,168692820.0,1.527539,0.693677,0.679175
447,15.0,168697837.0,1.533984,0.673535,0.655811
448,13.0,168707873.0,1.517065,0.695288,0.680786
449,12.0,168712891.0,1.53479,0.680786,0.664673
450,11.0,168717909.0,1.490479,0.677563,0.663867
451,10.0,168722927.0,1.505786,0.695288,0.680786
452,9.0,168727946.0,1.518677,0.690454,0.675146
453,8.0,168732965.0,1.511426,0.671118,0.657422
454,7.0,168737983.0,1.496924,0.692065,0.679175
455,6.0,168743001.0,1.521899,0.692871,0.679175
456,4.0,168758055.0,1.518677,0.695288,0.67998
457,3.0,168763073.0,1.536401,0.679175,0.660645
458,1.0,168773109.0,1.505786,0.694482,0.675146
459,0.0,168778147.0,1.527539,0.684814,0.66709
460,18.0,168783180.0,1.503369,0.671118,0.651782
461,17.0,168788202.0,1.495312,0.693677,0.673535
462,16.0,168793220.0,1.513037,0.692871,0.671118
463,15.0,168798238.0,1.532373,0.671924,0.650977
464,14.0,168803256.0,1.483227,0.688843,0.668701
465,13.0,168808274.0,1.523511,0.695288,0.673535
466,10.0,168823328.0,1.497729,0.692065,0.673535
467,9.0,168828346.0,1.530762,0.68562,0.66709
468,7.0,168838382.0,1.501758,0.690454,0.672729
469,6.0,168843400.0,1.524316,0.688037,0.673535
470,5.0,168848418.0,1.512231,0.66709,0.647754
471,4.0,168853436.0,1.474365,0.68562,0.66709
472,4.0,168858454.0,1.525122,0.69126,0.671118
473,3.0,168863472.0,1.542041,0.674341,0.652588
474,2.0,168868490.0,1.473559,0.677563,0.659033
475,1.0,168873508.0,1.51062,0.692065,0.671924
476,18.0,168883579.0,1.495312,0.667895,0.646948
477,17.0,168888599.0,1.500147,0.690454,0.668701
478,16.0,168893617.0,1.524316,0.689648,0.66709
479,15.0,168898635.0,1.521094,0.667895,0.646143
480,14.0,168903653.0,1.481616,0.686426,0.66709
481,13.0,168908671.0,1.514648,0.690454,0.671118
482,12.0,168913689.0,1.546875,0.672729,0.651782
483,11.0,168918707.0,1.474365,0.678369,0.659839
484,10.0,168923725.0,1.509814,0.69126,0.672729
485,9.0,168928746.0,1.528345,0.681592,0.660645
486,8.0,168933766.0,1.496118,0.667895,0.649365
487,7.0,168938784.0,1.498535,0.689648,0.671924
488,6.0,168943802.0,1.521899,0.687231,0.668701
489,5.0,168948820.0,1.514648,0.666284,0.64856
490,3.0,168958856.0,1.518677,0.690454,0.673535
491,2.0,168968892.0,1.469531,0.678369,0.663061
492,1.0,168973910.0,1.517065,0.69126,0.673535
493,0.0,168978947.0,1.533984,0.679175,0.660645
494,18.0,168983978.0,1.495312,0.668701,0.651782
495,17.0,168989001.0,1.495312,0.690454,0.671924
496,16.0,168994020.0,1.525122,0.687231,0.667895
497,15.0,168999038.0,1.514648,0.66709,0.647754
498,14.0,169004056.0,1.485644,0.686426,0.668701
499,13.0,169009074.0,1.525122,0.690454,0.670312
500,12.0,169014092.0,1.536401,0.671118,0.647754
501,11.0,169019110.0,1.472754,0.680786,0.660645
502,10.0,169024130.0,1.511426,0.692871,0.671118
503,8.0,169034166.0,1.49209,0.673535,0.651782
504,7.0,169039184.0,1.501758,0.693677,0.672729
505,6.0,169044202.0,1.528345,0.690454,0.667895
506,5.0,169049220.0,1.511426,0.671118,0.650977
507,3.0,169059256.0,1.528345,0.694482,0.675952
508,2.0,169064274.0,1.530762,0.673535,0.655811
509,1.0,169069292.0,1.473559,0.68562,0.670312
510,1.0,169074311.0,1.499341,0.694482,0.678369
511,18.0,169084378.0,1.480811,0.676758,0.659839
512,17.0,169089397.0,1.50498,0.696094,0.679175
513,16.0,169094416.0,1.525928,0.692065,0.672729
514,15.0,169099434.0,1.509009,0.671924,0.652588
515,14.0,169104452.0,1.491284,0.692871,0.672729
516,13.0,169109470.0,1.525122,0.694482,0.673535
517,12.0,169114488.0,1.52915,0.673535,0.652588
518,11.0,169119506.0,1.482422,0.686426,0.667895
519,10.0,169124533.0,1.512231,0.694482,0.674341
520,9.0,169129554.0,1.533179,0.67998,0.658228
521,8.0,169134572.0,1.483227,0.677563,0.656616
522,7.0,169139590.0,1.509009,0.694482,0.673535
523,6.0,169144608.0,1.525928,0.689648,0.667895
524,5.0,169149626.0,1.500147,0.670312,0.649365
525,4.0,169154644.0,1.496118,0.692871,0.672729
526,2.0,169164680.0,1.531567,0.671924,0.649365
527,1.0,169169698.0,1.480005,0.687231,0.66709
528,0.0,169174716.0,1.518677,0.695288,0.672729
529,0.0,169179754.0,1.533984,0.677563,0.656616
530,17.0,169184784.0,1.477588,0.676758,0.658228
531,17.0,169189804.0,1.508203,0.692871,0.674341
532,16.0,169194822.0,1.525122,0.686426,0.666284
533,15.0,169199840.0,1.503369,0.668701,0.649365
534,14.0,169204858.0,1.500147,0.69126,0.670312
535,13.0,169209876.0,1.521899,0.689648,0.667895
536,12.0,169214894.0,1.521094,0.66709,0.646143
537,9.0,169229949.0,1.542041,0.674341,0.651782
538,8.0,169234967.0,1.480005,0.675146,0.655811
539,7.0,169239985.0,1.505786,0.69126,0.671118
540,6.0,169245003.0,1.529956,0.684814,0.663867
541,18.0,169280168.0,1.530762,0.664673,0.640503
542,17.0,169285191.0,1.476782,0.679175,0.659033
543,16.0,169290210.0,1.521899,0.692871,0.671118
544,16.0,169295228.0,1.519482,0.684009,0.662256
545,15.0,169300246.0,1.498535,0.669507,0.649365
546,14.0,169305264.0,1.493701,0.689648,0.671924
547,13.0,169310282.0,1.524316,0.687231,0.669507
548,12.0,169315300.0,1.51626,0.66709,0.64856
549,11.0,169320318.0,1.485644,0.68562,0.670312
550,9.0,169330360.0,1.53479,0.671924,0.651782
551,8.0,169335378.0,1.482422,0.678369,0.663867
552,7.0,169340396.0,1.51062,0.692871,0.675146
553,6.0,169345414.0,1.532373,0.681592,0.666284
554,5.0,169350432.0,1.492895,0.668701,0.656616
555,3.0,169360468.0,1.522705,0.687231,0.675146
556,2.0,169365486.0,1.51626,0.66709,0.655811
557,1.0,169370504.0,1.483227,0.686426,0.677563
558,0.0,169375545.0,1.524316,0.689648,0.679175
559,18.0,169380585.0,1.530762,0.670312,0.659033
560,17.0,169385606.0,1.477588,0.679175,0.671118
561,16.0,169390624.0,1.509814,0.690454,0.680786
562,15.0,169395642.0,1.532373,0.680786,0.670312
563,14.0,169400660.0,1.496118,0.671118,0.660645
564,14.0,169405678.0,1.501758,0.690454,0.680786
565,13.0,169410696.0,1.527539,0.687231,0.673535
566,12.0,169415714.0,1.513037,0.66709,0.651782
567,10.0,169425751.0,1.521899,0.689648,0.671924
568,9.0,169430769.0,1.535596,0.671118,0.651782
569,8.0,169435787.0,1.471948,0.680786,0.663867
570,7.0,169440805.0,1.51626,0.690454,0.672729
571,2.0,169465895.0,1.506592,0.667895,0.64856
572,1.0,169470913.0,1.490479,0.686426,0.670312
573,0.0,169475950.0,1.521094,0.688037,0.671118
574,18.0,169480982.0,1.529956,0.670312,0.651782
575,17.0,169486006.0,1.474365,0.681592,0.666284
576,16.0,169491025.0,1.51626,0.692065,0.674341
577,15.0,169496044.0,1.53479,0.680786,0.660645
578,14.0,169501061.0,1.484839,0.675146,0.655811
579,13.0,169506079.0,1.505786,0.693677,0.672729
580,13.0,169511097.0,1.525122,0.689648,0.66709
581,12.0,169516115.0,1.508203,0.671118,0.649365
582,11.0,169521133.0,1.492895,0.69126,0.670312
583,10.0,169526154.0,1.522705,0.692871,0.671118
584,9.0,169531174.0,1.529956,0.673535,0.651782
585,8.0,169536192.0,1.475977,0.68562,0.66709
586,7.0,169541209.0,1.518677,0.694482,0.674341
587,6.0,169546227.0,1.533984,0.680786,0.658228
588,4.0,169556263.0,1.506592,0.695288,0.673535
589,3.0,169561281.0,1.527539,0.690454,0.666284
590,2.0,169566299.0,1.509814,0.671924,0.64856
591,1.0,169571317.0,1.492895,0.692871,0.671118
592,0.0,169576355.0,1.522705,0.687231,0.665479
593,18.0,169581389.0,1.524316,0.672729,0.649365
594,17.0,169586410.0,1.478394,0.688037,0.667895
595,16.0,169591428.0,1.515454,0.696094,0.672729
596,15.0,169596446.0,1.537207,0.680786,0.657422
597,14.0,169601464.0,1.480811,0.679175,0.659033
598,13.0,169606482.0,1.50498,0.696094,0.673535
599,12.0,169611500.0,1.525122,0.689648,0.666284
600,11.0,169621536.0,1.49209,0.692871,0.668701
601,10.0,169626554.0,1.521899,0.692871,0.668701
602,9.0,169631573.0,1.529956,0.673535,0.649365
603,8.0,169636591.0,1.474365,0.689648,0.66709
604,7.0,169641609.0,1.517065,0.694482,0.672729
605,6.0,169646627.0,1.538818,0.679175,0.655005
606,5.0,169651645.0,1.480005,0.680786,0.659033
607,4.0,169656663.0,1.51062,0.696094,0.673535
608,3.0,169661681.0,1.528345,0.689648,0.66709
609,2.0,169666699.0,1.502563,0.672729,0.651782
610,1.0,169671717.0,1.497729,0.693677,0.672729
611,0.0,169676756.0,1.517065,0.683203,0.660645
612,18.0,169681789.0,1.521094,0.672729,0.649365
613,17.0,169686812.0,1.480005,0.692065,0.670312
614,16.0,169691830.0,1.517871,0.696094,0.673535
615,15.0,169696848.0,1.529956,0.678369,0.656616
616,14.0,169701866.0,1.474365,0.682397,0.663061
617,13.0,169706884.0,1.509009,0.696094,0.675146
618,12.0,169711902.0,1.524316,0.688037,0.665479
619,11.0,169716920.0,1.494507,0.673535,0.651782
620,10.0,169721938.0,1.502563,0.694482,0.671118
621,10.0,169726963.0,1.531567,0.692871,0.666284
622,9.0,169731983.0,1.518677,0.671118,0.646948
623,8.0,169737001.0,1.477588,0.689648,0.66709
624,7.0,169742019.0,1.51626,0.692871,0.669507
625,5.0,169752055.0,1.477588,0.681592,0.659839
626,4.0,169757073.0,1.51062,0.693677,0.671924
627,3.0,169762091.0,1.528345,0.68562,0.66145
628,2.0,169767109.0,1.492895,0.672729,0.649365
629,1.0,169772127.0,1.499341,0.694482,0.670312
630,0.0,169777164.0,1.519482,0.687231,0.665479
631,18.0,169782200.0,1.518677,0.670312,0.646948
632,17.0,169787221.0,1.484839,0.689648,0.667895
633,16.0,169792240.0,1.521094,0.692871,0.668701
634,15.0,169797258.0,1.537207,0.673535,0.649365
635,14.0,169802276.0,1.476782,0.680786,0.659839
636,13.0,169807294.0,1.512231,0.692065,0.670312
637,12.0,169812312.0,1.52915,0.680786,0.66145
638,11.0,169817330.0,1.484033,0.670312,0.649365
639,10.0,169822348.0,1.503369,0.69126,0.670312
640,9.0,169827367.0,1.525928,0.688037,0.665479
641,8.0,169832386.0,1.518677,0.667895,0.646143
642,8.0,169837404.0,1.492895,0.687231,0.66709
643,7.0,169842422.0,1.520288,0.690454,0.670312
644,6.0,169847440.0,1.530762,0.670312,0.64856
645,5.0,169852458.0,1.476782,0.680786,0.66145
646,4.0,169857476.0,1.512231,0.69126,0.671118
647,2.0,169867514.0,1.491284,0.671118,0.651782
648,1.0,169872532.0,1.50498,0.69126,0.671118
649,0.0,169877571.0,1.521094,0.68562,0.665479
650,18.0,169882605.0,1.507397,0.666284,0.646948
651,17.0,169887629.0,1.487256,0.688037,0.670312
652,16.0,169892647.0,1.519482,0.689648,0.671118
653,15.0,169897665.0,1.535596,0.670312,0.650171
654,14.0,169902683.0,1.478394,0.681592,0.665479
655,13.0,169907701.0,1.504175,0.69126,0.672729
656,12.0,169912719.0,1.531567,0.677563,0.657422
657,10.0,169922755.0,1.508203,0.69126,0.672729
658,8.0,169932791.0,1.513037,0.656616,0.635669
659,7.0,169937809.0,1.474365,0.686426,0.666284
